sales_id,order_id,order_date,order_date_key,ship_date,ship_mode,customer_id,product_id,country,city,state,region,quantity,sales_amount,gross_sales,discount,discount_pct,profit,year,month
5704,US-2014-123519,2014-12-14 00:00:00.000000,20141214,2014-12-21 00:00:00.000000,Standard Class,SS-20875,FUR-TA-10002645,United States,Marion,Ohio,East,1,136.53,136.93,0.4,0.002921200613452129,-52.33650000000003,2014,12
5705,US-2014-123519,2014-12-14 00:00:00.000000,20141214,2014-12-21 00:00:00.000000,Standard Class,SS-20875,TEC-AC-10003033,United States,Marion,Ohio,East,1,263.96,264.15999999999997,0.2,0.0007571168988491824,42.893499999999975,2014,12
5706,CA-2014-155593,2014-11-03 00:00:00.000000,20141103,2014-11-08 00:00:00.000000,Standard Class,RP-19390,OFF-SU-10002522,United States,Fairfield,Connecticut,East,3,11.64,11.64,0.0,0.0,3.3755999999999986,2014,11
5707,CA-2017-136000,2017-09-22 00:00:00.000000,20170922,2017-09-25 00:00:00.000000,Second Class,SC-20440,OFF-BI-10004828,United States,New York City,New York,East,3,40.176,40.376000000000005,0.2,0.004953437685753913,14.563799999999997,2017,9
5708,US-2015-160857,2015-05-08 00:00:00.000000,20150508,2015-05-15 00:00:00.000000,Standard Class,NW-18400,FUR-FU-10001095,United States,New York City,New York,East,3,79.44,79.44,0.0,0.0,30.1872,2015,5
5709,US-2015-160857,2015-05-08 00:00:00.000000,20150508,2015-05-15 00:00:00.000000,Standard Class,NW-18400,OFF-SU-10000157,United States,New York City,New York,East,3,357.93,357.93,0.0,0.0,7.158600000000007,2015,5
5710,US-2015-160857,2015-05-08 00:00:00.000000,20150508,2015-05-15 00:00:00.000000,Standard Class,NW-18400,FUR-CH-10002647,United States,New York City,New York,East,2,127.76400000000001,127.864,0.1,0.000782080961021085,21.294000000000008,2015,5
5711,US-2015-160857,2015-05-08 00:00:00.000000,20150508,2015-05-15 00:00:00.000000,Standard Class,NW-18400,TEC-CO-10004115,United States,New York City,New York,East,7,2799.944,2800.144,0.2,7.142489814809526e-05,1014.9797,2015,5
5712,US-2015-160857,2015-05-08 00:00:00.000000,20150508,2015-05-15 00:00:00.000000,Standard Class,NW-18400,OFF-PA-10003363,United States,New York City,New York,East,3,19.44,19.44,0.0,0.0,9.3312,2015,5
5713,CA-2017-115805,2017-07-31 00:00:00.000000,20170731,2017-07-31 00:00:00.000000,Same Day,KW-16435,TEC-PH-10003092,United States,Chicago,Illinois,Central,1,36.792,36.992000000000004,0.2,0.005406574394463667,4.139099999999999,2017,7
5714,US-2014-143707,2014-03-01 00:00:00.000000,20140301,2014-03-05 00:00:00.000000,Standard Class,HR-14770,TEC-PH-10003655,United States,New York City,New York,East,3,5.9399999999999995,5.9399999999999995,0.0,0.0,1.6038,2014,3
5715,CA-2017-116939,2017-09-25 00:00:00.000000,20170925,2017-09-29 00:00:00.000000,Standard Class,AG-10900,OFF-ST-10001476,United States,Richmond,Virginia,South,5,177.54999999999998,177.54999999999998,0.0,0.0,47.938500000000005,2017,9
5716,CA-2015-124107,2015-10-09 00:00:00.000000,20151009,2015-10-12 00:00:00.000000,Second Class,BM-11650,TEC-AC-10002049,United States,Ann Arbor,Michigan,Central,5,619.9499999999999,619.9499999999999,0.0,0.0,111.59099999999995,2015,10
5717,CA-2015-124107,2015-10-09 00:00:00.000000,20151009,2015-10-12 00:00:00.000000,Second Class,BM-11650,TEC-PH-10003875,United States,Ann Arbor,Michigan,Central,3,29.160000000000004,29.160000000000004,0.0,0.0,8.456399999999999,2015,10
5718,CA-2015-124107,2015-10-09 00:00:00.000000,20151009,2015-10-12 00:00:00.000000,Second Class,BM-11650,OFF-EN-10003286,United States,Ann Arbor,Michigan,Central,7,57.959999999999994,57.959999999999994,0.0,0.0,27.241199999999996,2015,10
5719,CA-2015-124107,2015-10-09 00:00:00.000000,20151009,2015-10-12 00:00:00.000000,Second Class,BM-11650,OFF-AP-10003971,United States,Ann Arbor,Michigan,Central,3,29.403,29.503,0.1,0.0033894858150018644,5.227200000000001,2015,10
5720,CA-2017-126550,2017-03-29 00:00:00.000000,20170329,2017-04-02 00:00:00.000000,Second Class,RD-19720,OFF-ST-10001031,United States,Lafayette,Indiana,Central,5,81.4,81.4,0.0,0.0,21.164000000000005,2017,3
5721,CA-2015-138674,2015-11-14 00:00:00.000000,20151114,2015-11-17 00:00:00.000000,First Class,KB-16585,OFF-FA-10000304,United States,Springfield,Oregon,West,5,8.72,8.92,0.2,0.022421524663677132,2.289000000000001,2015,11
5722,CA-2015-138674,2015-11-14 00:00:00.000000,20151114,2015-11-17 00:00:00.000000,First Class,KB-16585,TEC-AC-10000358,United States,Springfield,Oregon,West,3,91.17600000000002,91.37600000000002,0.2,0.002188758536158291,4.558799999999994,2015,11
5723,CA-2015-138674,2015-11-14 00:00:00.000000,20151114,2015-11-17 00:00:00.000000,First Class,KB-16585,TEC-AC-10002800,United States,Springfield,Oregon,West,4,159.96800000000002,160.168,0.2,0.0012486888766794866,29.993999999999986,2015,11
5724,CA-2016-165820,2016-09-26 00:00:00.000000,20160926,2016-09-30 00:00:00.000000,Standard Class,DW-13585,OFF-PA-10004735,United States,San Francisco,California,West,2,12.96,12.96,0.0,0.0,6.2208000000000006,2016,9
5725,CA-2014-103191,2014-09-22 00:00:00.000000,20140922,2014-09-27 00:00:00.000000,Standard Class,VG-21805,OFF-ST-10002574,United States,Chicago,Illinois,Central,3,331.536,331.736,0.2,0.0006028890443002871,-82.884,2014,9
5726,CA-2015-103933,2015-09-25 00:00:00.000000,20150925,2015-09-27 00:00:00.000000,First Class,DR-12880,TEC-AC-10004171,United States,New York City,New York,East,9,899.91,899.91,0.0,0.0,395.96040000000005,2015,9
5727,CA-2015-110548,2015-05-04 00:00:00.000000,20150504,2015-05-08 00:00:00.000000,Standard Class,AH-10690,TEC-PH-10002922,United States,Houston,Texas,Central,7,946.344,946.5440000000001,0.2,0.00021129498470224309,118.29299999999989,2015,5
5728,CA-2017-117324,2017-12-08 00:00:00.000000,20171208,2017-12-13 00:00:00.000000,Standard Class,JP-15520,TEC-AC-10003023,United States,Madison,Wisconsin,Central,3,178.10999999999999,178.10999999999999,0.0,0.0,32.059799999999996,2017,12
5729,CA-2017-117324,2017-12-08 00:00:00.000000,20171208,2017-12-13 00:00:00.000000,Standard Class,JP-15520,OFF-AP-10003590,United States,Madison,Wisconsin,Central,3,1089.75,1089.75,0.0,0.0,305.1300000000001,2017,12
5730,CA-2017-117324,2017-12-08 00:00:00.000000,20171208,2017-12-13 00:00:00.000000,Standard Class,JP-15520,OFF-LA-10003510,United States,Madison,Wisconsin,Central,2,61.06,61.06,0.0,0.0,28.087600000000002,2017,12
5731,CA-2017-117324,2017-12-08 00:00:00.000000,20171208,2017-12-13 00:00:00.000000,Standard Class,JP-15520,FUR-BO-10003159,United States,Madison,Wisconsin,Central,4,459.92,459.92,0.0,0.0,41.392799999999966,2017,12
5732,CA-2017-117324,2017-12-08 00:00:00.000000,20171208,2017-12-13 00:00:00.000000,Standard Class,JP-15520,OFF-PA-10002713,United States,Madison,Wisconsin,Central,4,27.52,27.52,0.0,0.0,12.659199999999998,2017,12
5733,CA-2017-143574,2017-06-29 00:00:00.000000,20170629,2017-07-02 00:00:00.000000,First Class,DR-12880,FUR-BO-10002598,United States,Milford,Connecticut,East,9,638.82,638.82,0.0,0.0,185.25779999999997,2017,6
5734,CA-2017-143574,2017-06-29 00:00:00.000000,20170629,2017-07-02 00:00:00.000000,First Class,DR-12880,OFF-SU-10002537,United States,Milford,Connecticut,East,3,30.69,30.69,0.0,0.0,7.979400000000002,2017,6
5735,CA-2017-143574,2017-06-29 00:00:00.000000,20170629,2017-07-02 00:00:00.000000,First Class,DR-12880,FUR-FU-10003976,United States,Milford,Connecticut,East,2,25.16,25.16,0.0,0.0,8.554399999999998,2017,6
5736,CA-2014-111773,2014-06-29 00:00:00.000000,20140629,2014-07-03 00:00:00.000000,Standard Class,JK-15625,OFF-BI-10000174,United States,New York City,New York,East,3,13.919999999999998,14.119999999999997,0.2,0.014164305949008502,4.872000000000001,2014,6
5737,CA-2014-148614,2014-01-20 00:00:00.000000,20140120,2014-01-25 00:00:00.000000,Standard Class,MV-17485,OFF-PA-10002893,United States,Los Angeles,California,West,2,19.36,19.36,0.0,0.0,9.2928,2014,1
5738,CA-2014-148614,2014-01-20 00:00:00.000000,20140120,2014-01-25 00:00:00.000000,Standard Class,MV-17485,FUR-FU-10003194,United States,Los Angeles,California,West,2,19.3,19.3,0.0,0.0,5.789999999999999,2014,1
5739,CA-2017-156139,2016-12-31 00:00:00.000000,20161231,2017-01-06 00:00:00.000000,Standard Class,BP-11155,OFF-BI-10004233,United States,San Francisco,California,West,3,38.376000000000005,38.57600000000001,0.2,0.005184570717544587,13.4316,2016,12
5740,US-2017-147886,2017-03-28 00:00:00.000000,20170328,2017-03-31 00:00:00.000000,First Class,DH-13075,OFF-PA-10000232,United States,Fairfield,California,West,2,12.96,12.96,0.0,0.0,6.3504000000000005,2017,3
5741,US-2017-147886,2017-03-28 00:00:00.000000,20170328,2017-03-31 00:00:00.000000,First Class,DH-13075,FUR-FU-10001095,United States,Fairfield,California,West,1,26.48,26.48,0.0,0.0,10.0624,2017,3
5742,US-2017-147886,2017-03-28 00:00:00.000000,20170328,2017-03-31 00:00:00.000000,First Class,DH-13075,TEC-MA-10004679,United States,Fairfield,California,West,2,532.72,532.9200000000001,0.2,0.00037529085040906697,53.27199999999999,2017,3
5743,US-2017-147886,2017-03-28 00:00:00.000000,20170328,2017-03-31 00:00:00.000000,First Class,DH-13075,OFF-PA-10003651,United States,Fairfield,California,West,4,26.72,26.72,0.0,0.0,12.8256,2017,3
5744,US-2017-147886,2017-03-28 00:00:00.000000,20170328,2017-03-31 00:00:00.000000,First Class,DH-13075,OFF-PA-10000743,United States,Fairfield,California,West,3,20.04,20.04,0.0,0.0,9.6192,2017,3
5745,US-2017-147886,2017-03-28 00:00:00.000000,20170328,2017-03-31 00:00:00.000000,First Class,DH-13075,OFF-ST-10002743,United States,Fairfield,California,West,7,795.48,795.48,0.0,0.0,7.954799999999963,2017,3
5746,US-2017-147886,2017-03-28 00:00:00.000000,20170328,2017-03-31 00:00:00.000000,First Class,DH-13075,FUR-FU-10003829,United States,Fairfield,California,West,7,21.560000000000002,21.560000000000002,0.0,0.0,6.899199999999999,2017,3
5747,CA-2016-113733,2016-12-08 00:00:00.000000,20161208,2016-12-12 00:00:00.000000,Standard Class,LH-16900,TEC-PH-10002496,United States,Greenville,North Carolina,South,2,249.58400000000003,249.78400000000002,0.2,0.0008006917977132242,31.197999999999986,2016,12
5748,CA-2016-113733,2016-12-08 00:00:00.000000,20161208,2016-12-12 00:00:00.000000,Standard Class,LH-16900,TEC-AC-10002473,United States,Greenville,North Carolina,South,3,68.112,68.312,0.2,0.0029277432954678538,17.879399999999997,2016,12
5749,CA-2016-113733,2016-12-08 00:00:00.000000,20161208,2016-12-12 00:00:00.000000,Standard Class,LH-16900,TEC-AC-10004877,United States,Greenville,North Carolina,South,3,16.560000000000002,16.76,0.2,0.011933174224343675,-2.4840000000000018,2016,12
5750,CA-2017-104913,2017-11-18 00:00:00.000000,20171118,2017-11-22 00:00:00.000000,Standard Class,DK-13090,TEC-PH-10000923,United States,Long Beach,New York,East,5,74.95,74.95,0.0,0.0,36.725500000000004,2017,11
5751,CA-2014-145800,2014-05-30 00:00:00.000000,20140530,2014-06-05 00:00:00.000000,Standard Class,SS-20410,FUR-TA-10001539,United States,Buffalo Grove,Illinois,Central,3,355.455,355.955,0.5,0.0014046719388686774,-184.83660000000003,2014,5
5752,CA-2016-125850,2016-01-22 00:00:00.000000,20160122,2016-01-28 00:00:00.000000,Standard Class,FP-14320,OFF-LA-10003498,United States,San Diego,California,West,3,44.400000000000006,44.400000000000006,0.0,0.0,22.200000000000003,2016,1
5753,CA-2016-125850,2016-01-22 00:00:00.000000,20160122,2016-01-28 00:00:00.000000,Standard Class,FP-14320,OFF-LA-10004484,United States,San Diego,California,West,5,20.65,20.65,0.0,0.0,9.498999999999999,2016,1
5754,CA-2016-118514,2016-02-03 00:00:00.000000,20160203,2016-02-10 00:00:00.000000,Standard Class,LC-17050,FUR-CH-10000015,United States,Richmond,Kentucky,South,4,866.4,866.4,0.0,0.0,225.264,2016,2
5755,CA-2015-150749,2015-03-29 00:00:00.000000,20150329,2015-04-03 00:00:00.000000,Second Class,AS-10240,OFF-AR-10003732,United States,Springfield,Virginia,South,2,5.56,5.56,0.0,0.0,1.4455999999999998,2015,3
5756,CA-2014-163748,2014-10-14 00:00:00.000000,20141014,2014-10-18 00:00:00.000000,Standard Class,HG-15025,OFF-AP-10004052,United States,Fort Worth,Texas,Central,4,3.1599999999999993,3.959999999999999,0.8,0.20202020202020207,-8.532,2014,10
5757,CA-2014-163748,2014-10-14 00:00:00.000000,20141014,2014-10-18 00:00:00.000000,Standard Class,HG-15025,TEC-CO-10002095,United States,Fort Worth,Texas,Central,5,1999.96,2000.16,0.2,9.99920006399488e-05,624.9875,2014,10
5758,CA-2015-119634,2015-08-11 00:00:00.000000,20150811,2015-08-16 00:00:00.000000,Standard Class,BW-11065,FUR-FU-10004270,United States,Raleigh,North Carolina,South,3,46.152,46.352000000000004,0.2,0.00431480842250604,12.114900000000002,2015,8
5759,CA-2015-149300,2015-11-22 00:00:00.000000,20151122,2015-11-23 00:00:00.000000,First Class,BH-11710,TEC-MA-10000423,United States,Hialeah,Florida,South,3,32.985,33.485,0.5,0.014932059130954158,-1.9791000000000025,2015,11
5760,US-2016-111528,2016-12-30 00:00:00.000000,20161230,2016-12-30 00:00:00.000000,Same Day,JP-16135,OFF-ST-10001526,United States,Los Angeles,California,West,4,481.32,481.32,0.0,0.0,125.14319999999998,2016,12
5761,US-2016-111528,2016-12-30 00:00:00.000000,20161230,2016-12-30 00:00:00.000000,Same Day,JP-16135,OFF-BI-10002194,United States,Los Angeles,California,West,1,6.384,6.5840000000000005,0.2,0.030376670716889428,2.1546000000000003,2016,12
5762,CA-2017-158169,2017-08-12 00:00:00.000000,20170812,2017-08-15 00:00:00.000000,First Class,JM-16195,OFF-AP-10000828,United States,Lake Forest,California,West,3,542.9399999999999,542.9399999999999,0.0,0.0,152.02319999999997,2017,8
5763,CA-2017-158169,2017-08-12 00:00:00.000000,20170812,2017-08-15 00:00:00.000000,First Class,JM-16195,FUR-FU-10001473,United States,Lake Forest,California,West,4,54.92,54.92,0.0,0.0,19.7712,2017,8
5764,CA-2015-162047,2015-11-03 00:00:00.000000,20151103,2015-11-05 00:00:00.000000,First Class,FH-14365,FUR-CH-10004983,United States,Long Beach,New York,East,10,1448.8200000000002,1448.92,0.1,6.901692294950722e-05,209.27399999999992,2015,11
5765,CA-2015-117772,2015-09-10 00:00:00.000000,20150910,2015-09-12 00:00:00.000000,Second Class,MC-17575,OFF-ST-10003994,United States,Seattle,Washington,West,6,353.88,353.88,0.0,0.0,17.69399999999999,2015,9
5766,US-2014-126340,2014-11-08 00:00:00.000000,20141108,2014-11-14 00:00:00.000000,Standard Class,EB-13870,TEC-PH-10004447,United States,Redding,California,West,3,333.576,333.776,0.2,0.00059920425674704,25.018199999999993,2014,11
5767,CA-2016-149685,2016-10-08 00:00:00.000000,20161008,2016-10-15 00:00:00.000000,Standard Class,PM-19135,OFF-LA-10004545,United States,San Antonio,Texas,Central,6,60.144000000000005,60.34400000000001,0.2,0.0033143311679703033,20.298599999999993,2016,10
5768,CA-2017-126396,2017-09-08 00:00:00.000000,20170908,2017-09-12 00:00:00.000000,Second Class,AR-10345,TEC-AC-10003116,United States,Houston,Texas,Central,6,85.2,85.4,0.2,0.00234192037470726,20.234999999999996,2017,9
5769,CA-2015-154900,2015-02-25 00:00:00.000000,20150225,2015-03-01 00:00:00.000000,Standard Class,SS-20875,OFF-LA-10001641,United States,Leominster,Massachusetts,East,1,3.15,3.15,0.0,0.0,1.512,2015,2
5770,CA-2015-154900,2015-02-25 00:00:00.000000,20150225,2015-03-01 00:00:00.000000,Standard Class,SS-20875,OFF-PA-10002377,United States,Leominster,Massachusetts,East,4,22.72,22.72,0.0,0.0,10.223999999999998,2015,2
5771,CA-2015-103835,2015-09-24 00:00:00.000000,20150924,2015-09-28 00:00:00.000000,Standard Class,SC-20440,FUR-FU-10000010,United States,Los Angeles,California,West,3,14.91,14.91,0.0,0.0,4.6221,2015,9
5772,CA-2015-103835,2015-09-24 00:00:00.000000,20150924,2015-09-28 00:00:00.000000,Standard Class,SC-20440,OFF-AP-10002651,United States,Los Angeles,California,West,4,1158.12,1158.12,0.0,0.0,335.85479999999984,2015,9
5773,CA-2015-158939,2015-11-26 00:00:00.000000,20151126,2015-12-01 00:00:00.000000,Standard Class,EA-14035,TEC-CO-10002313,United States,Springfield,Missouri,Central,1,599.99,599.99,0.0,0.0,233.9961,2015,11
5774,CA-2016-117408,2016-08-31 00:00:00.000000,20160831,2016-09-06 00:00:00.000000,Standard Class,TP-21130,OFF-ST-10001580,United States,Waco,Texas,Central,2,23.968000000000004,24.168000000000003,0.2,0.008275405494869248,2.396799999999999,2016,8
5775,CA-2016-142398,2016-04-12 00:00:00.000000,20160412,2016-04-16 00:00:00.000000,Standard Class,BP-11290,FUR-CH-10001545,United States,Los Angeles,California,West,7,638.2880000000001,638.4880000000002,0.2,0.0003132400295698587,-31.914400000000015,2016,4
5776,CA-2016-142398,2016-04-12 00:00:00.000000,20160412,2016-04-16 00:00:00.000000,Standard Class,BP-11290,OFF-BI-10004826,United States,Los Angeles,California,West,1,13.208000000000002,13.408000000000001,0.2,0.014916467780429593,4.622800000000001,2016,4
5777,CA-2016-105277,2016-12-04 00:00:00.000000,20161204,2016-12-08 00:00:00.000000,Standard Class,LM-17065,OFF-BI-10000301,United States,Auburn,New York,East,3,15.528,15.728,0.2,0.01271617497456765,5.823,2016,12
5778,CA-2016-112060,2016-12-04 00:00:00.000000,20161204,2016-12-09 00:00:00.000000,Standard Class,KT-16465,OFF-PA-10000994,United States,San Francisco,California,West,1,104.85,104.85,0.0,0.0,50.327999999999996,2016,12
5779,CA-2014-105270,2014-11-11 00:00:00.000000,20141111,2014-11-18 00:00:00.000000,Standard Class,AP-10915,OFF-AR-10003156,United States,Los Angeles,California,West,3,30.48,30.48,0.0,0.0,7.924800000000001,2014,11
5780,CA-2014-105270,2014-11-11 00:00:00.000000,20141111,2014-11-18 00:00:00.000000,Standard Class,AP-10915,FUR-CH-10000988,United States,Los Angeles,California,West,1,112.64800000000001,112.84800000000001,0.2,0.0017722954771019423,11.264799999999997,2014,11
5781,US-2015-159513,2015-04-02 00:00:00.000000,20150402,2015-04-09 00:00:00.000000,Standard Class,JD-15790,TEC-MA-10003329,United States,Los Angeles,California,West,3,71.976,72.176,0.2,0.0027710042119264023,24.2919,2015,4
5782,CA-2015-155586,2015-12-12 00:00:00.000000,20151212,2015-12-16 00:00:00.000000,Second Class,XP-21865,OFF-AR-10001547,United States,Chico,California,West,1,2.21,2.21,0.0,0.0,0.5967,2015,12
5783,CA-2015-155586,2015-12-12 00:00:00.000000,20151212,2015-12-16 00:00:00.000000,Second Class,XP-21865,OFF-EN-10003072,United States,Chico,California,West,4,15.52,15.52,0.0,0.0,7.4496,2015,12
5784,CA-2015-155586,2015-12-12 00:00:00.000000,20151212,2015-12-16 00:00:00.000000,Second Class,XP-21865,OFF-PA-10000726,United States,Chico,California,West,4,36.44,36.44,0.0,0.0,16.397999999999996,2015,12
5785,CA-2017-141117,2017-10-02 00:00:00.000000,20171002,2017-10-08 00:00:00.000000,Standard Class,JK-16090,FUR-BO-10001972,United States,Springfield,Oregon,West,6,217.764,218.464,0.7,0.0032041892485718468,-384.7164,2017,10
5786,CA-2017-141117,2017-10-02 00:00:00.000000,20171002,2017-10-08 00:00:00.000000,Standard Class,JK-16090,OFF-SU-10004664,United States,Springfield,Oregon,West,6,39.072,39.272000000000006,0.2,0.005092686901609289,4.395599999999998,2017,10
5787,CA-2017-141117,2017-10-02 00:00:00.000000,20171002,2017-10-08 00:00:00.000000,Standard Class,JK-16090,OFF-BI-10003676,United States,Springfield,Oregon,West,7,22.638,23.338,0.7,0.029994001199760045,-16.6012,2017,10
5788,CA-2017-141117,2017-10-02 00:00:00.000000,20171002,2017-10-08 00:00:00.000000,Standard Class,JK-16090,OFF-AR-10003727,United States,Springfield,Oregon,West,7,95.14399999999999,95.344,0.2,0.00209766739385803,10.703699999999987,2017,10
5789,CA-2017-115070,2017-04-10 00:00:00.000000,20170410,2017-04-14 00:00:00.000000,Second Class,MG-18205,FUR-FU-10003829,United States,Jacksonville,Florida,South,5,12.320000000000002,12.520000000000001,0.2,0.01597444089456869,1.8479999999999985,2017,4
5790,CA-2017-115070,2017-04-10 00:00:00.000000,20170410,2017-04-14 00:00:00.000000,Second Class,MG-18205,OFF-BI-10003712,United States,Jacksonville,Florida,South,3,4.4190000000000005,5.119000000000001,0.7,0.1367454580972846,-3.0933,2017,4
5791,CA-2017-140186,2017-09-29 00:00:00.000000,20170929,2017-10-02 00:00:00.000000,First Class,PG-18820,OFF-FA-10002280,United States,Bakersfield,California,West,7,35.0,35.0,0.0,0.0,16.8,2017,9
5792,CA-2017-140186,2017-09-29 00:00:00.000000,20170929,2017-10-02 00:00:00.000000,First Class,PG-18820,FUR-CH-10002961,United States,Bakersfield,California,West,1,72.784,72.98400000000001,0.2,0.002740326646936315,0.0,2017,9
5793,CA-2017-140186,2017-09-29 00:00:00.000000,20170929,2017-10-02 00:00:00.000000,First Class,PG-18820,OFF-AP-10002578,United States,Bakersfield,California,West,2,97.84,97.84,0.0,0.0,25.4384,2017,9
5794,CA-2017-140186,2017-09-29 00:00:00.000000,20170929,2017-10-02 00:00:00.000000,First Class,PG-18820,FUR-FU-10004848,United States,Bakersfield,California,West,1,51.75,51.75,0.0,0.0,15.524999999999999,2017,9
5795,CA-2017-140186,2017-09-29 00:00:00.000000,20170929,2017-10-02 00:00:00.000000,First Class,PG-18820,OFF-BI-10003364,United States,Bakersfield,California,West,2,46.672000000000004,46.87200000000001,0.2,0.004266939750810718,16.3352,2017,9
5796,CA-2014-124856,2014-09-29 00:00:00.000000,20140929,2014-10-03 00:00:00.000000,Second Class,LD-17005,OFF-ST-10002615,United States,New York City,New York,East,9,1395.54,1395.54,0.0,0.0,362.84040000000005,2014,9
5797,CA-2014-124856,2014-09-29 00:00:00.000000,20140929,2014-10-03 00:00:00.000000,Second Class,LD-17005,FUR-FU-10000521,United States,New York City,New York,East,4,117.36,117.36,0.0,0.0,36.38159999999999,2014,9
5798,CA-2014-124856,2014-09-29 00:00:00.000000,20140929,2014-10-03 00:00:00.000000,Second Class,LD-17005,OFF-LA-10000121,United States,New York City,New York,East,3,18.9,18.9,0.0,0.0,8.693999999999999,2014,9
5799,CA-2014-124856,2014-09-29 00:00:00.000000,20140929,2014-10-03 00:00:00.000000,Second Class,LD-17005,OFF-PA-10001289,United States,New York City,New York,East,2,77.52,77.52,0.0,0.0,37.9848,2014,9
5800,CA-2014-166716,2014-08-20 00:00:00.000000,20140820,2014-08-25 00:00:00.000000,Second Class,CR-12730,FUR-CH-10004495,United States,Chicago,Illinois,Central,2,421.372,421.672,0.3,0.0007114534519721489,-6.019600000000054,2014,8
5801,CA-2014-123225,2014-07-11 00:00:00.000000,20140711,2014-07-14 00:00:00.000000,First Class,MN-17935,TEC-PH-10000895,United States,El Paso,Texas,Central,4,575.9680000000001,576.1680000000001,0.2,0.00034712097860346283,43.19760000000002,2014,7
5802,CA-2014-123225,2014-07-11 00:00:00.000000,20140711,2014-07-14 00:00:00.000000,First Class,MN-17935,OFF-PA-10000552,United States,El Paso,Texas,Central,2,10.368000000000002,10.568000000000001,0.2,0.018925056775170323,3.6288,2014,7
5803,CA-2015-163440,2015-03-22 00:00:00.000000,20150322,2015-03-24 00:00:00.000000,First Class,RD-19900,TEC-PH-10000376,United States,Thousand Oaks,California,West,2,15.984000000000002,16.184,0.2,0.012357884330202669,1.1988000000000003,2015,3
5804,US-2017-106796,2017-05-12 00:00:00.000000,20170512,2017-05-19 00:00:00.000000,Standard Class,JP-16135,OFF-AR-10003504,United States,Springfield,Ohio,East,3,10.272000000000002,10.472000000000001,0.2,0.019098548510313215,1.1555999999999984,2017,5
5805,CA-2017-113873,2017-11-13 00:00:00.000000,20171113,2017-11-19 00:00:00.000000,Standard Class,KE-16420,OFF-ST-10000943,United States,Dallas,Texas,Central,4,61.792,61.992000000000004,0.2,0.0032262227384178602,6.179200000000002,2017,11
5806,CA-2017-113873,2017-11-13 00:00:00.000000,20171113,2017-11-19 00:00:00.000000,Standard Class,KE-16420,FUR-BO-10003441,United States,Dallas,Texas,Central,3,205.99919999999997,206.31919999999997,0.32,0.0015509947692701408,-27.264600000000016,2017,11
5807,CA-2016-149783,2016-09-04 00:00:00.000000,20160904,2016-09-07 00:00:00.000000,Second Class,DL-13315,OFF-PA-10002195,United States,Knoxville,Tennessee,South,3,12.192,12.392,0.2,0.016139444803098774,4.1148,2016,9
5808,CA-2016-149783,2016-09-04 00:00:00.000000,20160904,2016-09-07 00:00:00.000000,Second Class,DL-13315,OFF-AP-10001205,United States,Knoxville,Tennessee,South,2,87.168,87.36800000000001,0.2,0.002289167658639319,8.716800000000006,2016,9
5809,CA-2016-149783,2016-09-04 00:00:00.000000,20160904,2016-09-07 00:00:00.000000,Second Class,DL-13315,OFF-AR-10002987,United States,Knoxville,Tennessee,South,2,31.744,31.944,0.2,0.006260956674179815,8.332800000000002,2016,9
5810,CA-2016-125017,2016-02-06 00:00:00.000000,20160206,2016-02-11 00:00:00.000000,Standard Class,KB-16240,FUR-FU-10000723,United States,Chattanooga,Tennessee,South,4,132.22400000000002,132.424,0.2,0.0015103002476892407,-18.180799999999998,2016,2
5811,US-2015-163279,2015-03-22 00:00:00.000000,20150322,2015-03-26 00:00:00.000000,Standard Class,JD-16150,OFF-PA-10003127,United States,San Diego,California,West,4,105.52,105.52,0.0,0.0,48.539199999999994,2015,3
5812,US-2015-163279,2015-03-22 00:00:00.000000,20150322,2015-03-26 00:00:00.000000,Standard Class,JD-16150,FUR-FU-10000747,United States,San Diego,California,West,2,91.96,91.96,0.0,0.0,15.633199999999988,2015,3
5813,US-2015-163279,2015-03-22 00:00:00.000000,20150322,2015-03-26 00:00:00.000000,Standard Class,JD-16150,TEC-PH-10001795,United States,San Diego,California,West,3,1487.976,1488.1760000000002,0.2,0.00013439270623904698,185.99699999999984,2015,3
5814,CA-2015-150196,2015-07-02 00:00:00.000000,20150702,2015-07-03 00:00:00.000000,First Class,SR-20740,OFF-PA-10003797,United States,New York City,New York,East,3,19.44,19.44,0.0,0.0,9.3312,2015,7
5815,US-2015-106495,2015-06-15 00:00:00.000000,20150615,2015-06-17 00:00:00.000000,First Class,AC-10450,TEC-AC-10002718,United States,Tampa,Florida,South,1,11.672,11.872,0.2,0.01684636118598383,-0.7295000000000007,2015,6
5816,CA-2014-124730,2014-11-26 00:00:00.000000,20141126,2014-11-26 00:00:00.000000,Same Day,LS-17245,TEC-PH-10002170,United States,Utica,New York,East,4,279.96,279.96,0.0,0.0,78.3888,2014,11
5817,CA-2014-124730,2014-11-26 00:00:00.000000,20141126,2014-11-26 00:00:00.000000,Same Day,LS-17245,OFF-BI-10001078,United States,Utica,New York,East,3,12.912,13.112,0.2,0.015253203172666261,4.6806,2014,11
5818,CA-2014-124730,2014-11-26 00:00:00.000000,20141126,2014-11-26 00:00:00.000000,Same Day,LS-17245,OFF-BI-10001031,United States,Utica,New York,East,4,17.088,17.288,0.2,0.01156871818602499,5.767199999999999,2014,11
